V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47
NO2,WB,2,1835,999,LE,1,999,MI,1,999,2,2,1000,1,26,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,18,99,9,99,5,0,0,267,1,2321
NO2,WB,2,1835,999,EA,3,NCA,ME,2,NAT,1,1,650,1,13,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,9,1,503,1,2322
NO2,WC,2,1835,999,LE,1,999,FL,1,999,1,1,450,2,25,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,2323
NO2,WC,2,1835,999,MA,1,999,TU,1,999,1,1,1160,1,22,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,914,1,2324
NO2,WC,3,1835,999,LA,2,JEF,KE,2,RAP,2,1,1250,1,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,267,2,2325
NO2,WC,3,1835,999,LA,2,JEF,KE,2,RAP,2,1,99999,2,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,503,2,2326
NO2,WC,4,1835,999,BU,3,VIR,HA,1,999,1,1,350,2,10,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,5,1,503,1,2327
NO2,WC,4,1835,999,PA,1,999,TH,1,999,1,1,450,2,30,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,503,1,2328
NO2,WC,6,1835,999,PR,1,999,ST,1,999,2,1,1325,1,37,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,1,2,9999,12,99,1,99,0,0,0,267,2,2329
NO2,WC,6,1835,999,PR,1,999,ST,1,999,2,1,99999,2,33,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,1,2,9999,12,99,1,99,0,0,0,267,2,2330
NO2,WC,6,1835,999,TU,1,999,OB,1,999,1,1,860,2,24,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,2331
NO2,WC,7,1835,999,WP,1,999,GB,1,999,1,1,730,1,22,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,932,1,2332
NO2,WC,8,1835,999,GI,1,999,BA,2,PEC,1,1,725,1,27,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,2333
NO2,WC,11,1835,999,PH,1,999,LE,1,999,1,1,600,2,23,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,2,2,0,0,0,267,1,2334
NO2,WC,11,1835,999,PR,1,999,BR,1,999,1,1,700,1,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,503,1,2335
NO2,WC,12,1835,999,LA,1,999,MC,1,999,2,1,1000,2,37,1,1,2,14,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,2,1,141,2,2336
